id,self_employment_type,branch,age,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
324096,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2017,0.8,26.5,23.6
324097,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2018,0.9,28.4,24.7
324098,3rd_category_group,Accommodation and food serving,Younger than 25 years,Male,2019,0.9,27.5,23.5
324104,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2011,0.4,20.7,18.2
324105,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2012,0.3,19.3,17.3
324106,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2013,0.3,19.7,17.1
324107,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2014,0.3,20.4,17.6
324108,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2015,0.3,22.6,16.7
324109,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2016,0.4,22.4,18.6
324110,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2017,0.4,23.1,18.0
324111,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2018,0.4,26.6,20.6
324112,3rd_category_group,Accommodation and food serving,Younger than 25 years,Female,2019,0.5,25.8,20.3
324132,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2011,4.4,27.0,23.8
324133,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2012,4.6,25.4,22.0
324134,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2013,4.5,25.5,21.6
324135,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2014,4.5,29.5,25.0
324136,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2015,4.5,33.5,26.9
324137,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2016,4.7,34.5,29.0
324138,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2017,4.8,35.6,30.2
324139,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2018,4.9,37.4,31.3
324140,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2019,5.0,36.4,30.8
324141,3rd_category_group,Accommodation and food serving,25 to 34 years,Male,2020,4.9,30.7,25.5
324146,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2011,2.9,24.0,21.5
324147,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2012,2.9,23.3,20.5
324148,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2013,2.9,23.1,20.4
324149,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2014,2.9,25.5,22.2
324150,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2015,3.0,28.1,23.6
324151,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2016,3.0,28.7,24.8
324152,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2017,3.1,29.7,26.0
324153,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2018,3.1,31.2,27.3
324154,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2019,3.1,31.7,26.9
324155,3rd_category_group,Accommodation and food serving,25 to 34 years,Female,2020,2.9,26.1,22.1
324174,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2011,8.5,31.1,26.4
324175,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2012,8.2,28.8,24.4
324176,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2013,7.8,28.7,23.8
324177,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2014,7.6,32.0,26.7
324178,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2015,7.3,35.3,28.5
324179,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2016,6.9,37.8,30.9
324180,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2017,6.8,38.1,31.8
324181,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2018,6.7,42.1,34.8
324182,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2019,6.8,40.8,33.8
324183,3rd_category_group,Accommodation and food serving,35 to 44 years,Male,2020,6.7,30.7,25.6
324188,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2011,5.7,25.3,22.1
324189,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2012,5.6,23.7,20.5
324190,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2013,5.3,23.7,20.1
324191,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2014,5.2,26.9,22.1
324192,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2015,5.1,28.5,23.5
324193,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2016,5.0,30.6,25.5
324194,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2017,4.9,31.5,26.3
324195,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2018,4.9,34.4,28.4
324196,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2019,4.9,34.1,28.6
324197,3rd_category_group,Accommodation and food serving,35 to 44 years,Female,2020,5.0,25.5,22.0
324216,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2011,8.5,31.2,24.9
324217,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2012,8.7,29.1,23.5
324218,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2013,8.9,29.5,23.7
324219,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2014,9.0,33.0,26.1
324220,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2015,9.2,34.9,27.4
324221,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2016,9.2,37.6,30.0
324222,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2017,9.3,38.7,30.9
324223,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2018,9.2,42.1,33.1
324224,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2019,8.9,42.2,32.5
324225,3rd_category_group,Accommodation and food serving,45 to 54 years,Male,2020,8.7,29.2,24.2
324230,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2011,6.1,24.3,20.3
324231,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2012,6.1,23.1,19.6
324232,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2013,6.3,23.2,19.6
324233,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2014,6.5,25.5,20.8
324234,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2015,6.6,27.0,22.0
324235,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2016,6.7,29.3,24.1
324236,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2017,6.8,30.8,24.9
324237,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2018,6.9,32.6,26.7
324238,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2019,6.7,32.9,26.6
324239,3rd_category_group,Accommodation and food serving,45 to 54 years,Female,2020,6.6,24.0,20.3
324258,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2011,4.4,29.7,23.3
324259,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2012,4.6,28.7,22.8
324260,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2013,4.8,26.9,21.6
324261,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2014,5.0,30.4,23.5
324262,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2015,5.3,31.4,24.4
324263,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2016,5.6,34.2,26.6
324264,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2017,5.8,35.5,27.3
324265,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2018,6.3,39.3,29.4
324266,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2019,6.6,38.0,29.0
324267,3rd_category_group,Accommodation and food serving,55 to 64 years,Male,2020,6.7,27.1,21.8
324272,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2011,3.0,22.0,17.7
324273,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2012,3.1,21.0,16.5
324274,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2013,3.2,19.9,16.1
324275,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2014,3.3,22.1,17.4
324276,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2015,3.6,22.9,18.2
324277,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2016,3.7,24.9,19.7
324278,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2017,3.9,26.3,21.0
324279,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2018,4.2,29.5,22.3
324280,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2019,4.4,30.3,22.0
324281,3rd_category_group,Accommodation and food serving,55 to 64 years,Female,2020,4.6,21.8,17.4
324300,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2011,0.6,45.6,34.4
324301,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2012,0.6,43.9,33.4
324302,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2013,0.7,41.8,33.0
324303,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2014,0.8,42.4,33.6
324304,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2015,0.9,44.8,35.9
324305,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2016,1.0,45.4,35.4
324306,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2017,1.1,45.4,35.4
324307,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2018,1.2,46.4,36.0
324308,3rd_category_group,Accommodation and food serving,65 to 74 years,Male,2019,1.3,47.6,35.5
324314,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2011,0.4,30.4,26.5
324315,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2012,0.5,28.4,24.4
324316,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2013,0.5,28.3,21.0
324317,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2014,0.6,28.8,22.4
324318,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2015,0.6,29.8,23.4
324319,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2016,0.7,30.0,23.3
324320,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2017,0.7,33.2,24.0
324321,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2018,0.8,34.7,25.5
324322,3rd_category_group,Accommodation and food serving,65 to 74 years,Female,2019,0.8,36.2,25.8
325686,3rd_category_group,Information and communication,Younger than 25 years,Male,2011,1.2,23.9,18.1
325687,3rd_category_group,Information and communication,Younger than 25 years,Male,2012,1.3,25.2,18.8
325688,3rd_category_group,Information and communication,Younger than 25 years,Male,2013,1.3,22.7,16.7
325689,3rd_category_group,Information and communication,Younger than 25 years,Male,2014,1.3,23.9,17.7
325690,3rd_category_group,Information and communication,Younger than 25 years,Male,2015,1.4,24.3,17.4
325691,3rd_category_group,Information and communication,Younger than 25 years,Male,2016,1.4,23.7,17.4
325692,3rd_category_group,Information and communication,Younger than 25 years,Male,2017,1.4,25.6,18.5
325693,3rd_category_group,Information and communication,Younger than 25 years,Male,2018,1.5,29.3,19.4
325694,3rd_category_group,Information and communication,Younger than 25 years,Male,2019,1.6,29.4,21.0
325701,3rd_category_group,Information and communication,Younger than 25 years,Female,2012,0.1,16.8,14.7
325702,3rd_category_group,Information and communication,Younger than 25 years,Female,2013,0.1,14.0,13.3
325703,3rd_category_group,Information and communication,Younger than 25 years,Female,2014,0.2,16.1,13.4
325704,3rd_category_group,Information and communication,Younger than 25 years,Female,2015,0.2,17.8,14.6
325705,3rd_category_group,Information and communication,Younger than 25 years,Female,2016,0.2,18.9,14.9
325706,3rd_category_group,Information and communication,Younger than 25 years,Female,2017,0.2,17.8,15.1
325707,3rd_category_group,Information and communication,Younger than 25 years,Female,2018,0.2,20.9,16.8
325708,3rd_category_group,Information and communication,Younger than 25 years,Female,2019,0.3,23.9,18.6
325728,3rd_category_group,Information and communication,25 to 34 years,Male,2011,5.6,41.1,31.5
325729,3rd_category_group,Information and communication,25 to 34 years,Male,2012,6.1,42.4,31.5
325730,3rd_category_group,Information and communication,25 to 34 years,Male,2013,6.3,40.3,30.0
325731,3rd_category_group,Information and communication,25 to 34 years,Male,2014,6.6,41.5,31.1
325732,3rd_category_group,Information and communication,25 to 34 years,Male,2015,6.9,44.1,33.1
325733,3rd_category_group,Information and communication,25 to 34 years,Male,2016,7.0,46.4,35.2
325734,3rd_category_group,Information and communication,25 to 34 years,Male,2017,7.0,48.1,36.0
325735,3rd_category_group,Information and communication,25 to 34 years,Male,2018,7.2,51.8,38.7
325736,3rd_category_group,Information and communication,25 to 34 years,Male,2019,7.4,54.9,42.4
325737,3rd_category_group,Information and communication,25 to 34 years,Male,2020,7.2,56.7,41.0
325742,3rd_category_group,Information and communication,25 to 34 years,Female,2011,0.9,27.8,21.1
325743,3rd_category_group,Information and communication,25 to 34 years,Female,2012,0.9,28.3,19.7
325744,3rd_category_group,Information and communication,25 to 34 years,Female,2013,0.9,25.5,18.9
325745,3rd_category_group,Information and communication,25 to 34 years,Female,2014,1.0,26.5,19.5
325746,3rd_category_group,Information and communication,25 to 34 years,Female,2015,1.1,26.7,20.5
325747,3rd_category_group,Information and communication,25 to 34 years,Female,2016,1.2,29.2,22.6
325748,3rd_category_group,Information and communication,25 to 34 years,Female,2017,1.2,29.6,23.4
325749,3rd_category_group,Information and communication,25 to 34 years,Female,2018,1.3,31.9,24.3
325750,3rd_category_group,Information and communication,25 to 34 years,Female,2019,1.4,34.7,28.0
325770,3rd_category_group,Information and communication,35 to 44 years,Male,2011,7.0,53.9,43.9
325771,3rd_category_group,Information and communication,35 to 44 years,Male,2012,7.4,56.8,45.6
325772,3rd_category_group,Information and communication,35 to 44 years,Male,2013,7.5,54.6,44.8
325773,3rd_category_group,Information and communication,35 to 44 years,Male,2014,7.8,57.3,48.2
325774,3rd_category_group,Information and communication,35 to 44 years,Male,2015,8.0,60.0,51.0
325775,3rd_category_group,Information and communication,35 to 44 years,Male,2016,8.3,64.5,56.3
325776,3rd_category_group,Information and communication,35 to 44 years,Male,2017,8.3,65.6,57.0
325777,3rd_category_group,Information and communication,35 to 44 years,Male,2018,8.6,69.0,60.6
325778,3rd_category_group,Information and communication,35 to 44 years,Male,2019,8.9,72.9,66.0
325779,3rd_category_group,Information and communication,35 to 44 years,Male,2020,9.0,74.8,61.4
325784,3rd_category_group,Information and communication,35 to 44 years,Female,2011,1.6,31.0,23.4
325785,3rd_category_group,Information and communication,35 to 44 years,Female,2012,1.6,32.0,23.9
325786,3rd_category_group,Information and communication,35 to 44 years,Female,2013,1.6,30.0,21.2
325787,3rd_category_group,Information and communication,35 to 44 years,Female,2014,1.6,31.9,22.4
325788,3rd_category_group,Information and communication,35 to 44 years,Female,2015,1.6,33.2,23.6
325789,3rd_category_group,Information and communication,35 to 44 years,Female,2016,1.5,36.2,27.0
325790,3rd_category_group,Information and communication,35 to 44 years,Female,2017,1.5,36.7,27.2
325791,3rd_category_group,Information and communication,35 to 44 years,Female,2018,1.6,38.6,28.5
325792,3rd_category_group,Information and communication,35 to 44 years,Female,2019,1.6,41.2,31.2
325812,3rd_category_group,Information and communication,45 to 54 years,Male,2011,4.4,45.4,34.8
325813,3rd_category_group,Information and communication,45 to 54 years,Male,2012,4.8,48.1,35.8
325814,3rd_category_group,Information and communication,45 to 54 years,Male,2013,5.2,46.6,35.2
325815,3rd_category_group,Information and communication,45 to 54 years,Male,2014,5.7,50.4,38.5
325816,3rd_category_group,Information and communication,45 to 54 years,Male,2015,6.4,54.2,42.1
325817,3rd_category_group,Information and communication,45 to 54 years,Male,2016,7.0,58.7,48.0
325818,3rd_category_group,Information and communication,45 to 54 years,Male,2017,7.4,60.6,50.2
