id,self_employment_type,branch,background,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
295698,2nd_category_group,Unknown,Non-western,Male,2011,0.5,27.8,19.3
295699,2nd_category_group,Unknown,Non-western,Male,2012,0.6,26.8,18.3
295700,2nd_category_group,Unknown,Non-western,Male,2013,0.4,27.2,20.4
295701,2nd_category_group,Unknown,Non-western,Male,2014,0.5,28.0,20.0
295702,2nd_category_group,Unknown,Non-western,Male,2015,0.5,23.9,21.6
295703,2nd_category_group,Unknown,Non-western,Male,2016,1.0,28.8,21.1
295704,2nd_category_group,Unknown,Non-western,Male,2017,0.7,33.4,22.1
295705,2nd_category_group,Unknown,Non-western,Male,2018,0.4,36.8,25.7
295706,2nd_category_group,Unknown,Non-western,Male,2019,0.4,36.5,25.6
295712,2nd_category_group,Unknown,Non-western,Female,2011,0.2,31.9,19.9
295713,2nd_category_group,Unknown,Non-western,Female,2012,0.2,25.7,14.6
295714,2nd_category_group,Unknown,Non-western,Female,2013,0.1,25.7,16.9
295715,2nd_category_group,Unknown,Non-western,Female,2014,0.2,23.6,19.4
295716,2nd_category_group,Unknown,Non-western,Female,2015,0.2,21.8,17.2
295717,2nd_category_group,Unknown,Non-western,Female,2016,0.6,23.7,18.3
295718,2nd_category_group,Unknown,Non-western,Female,2017,0.5,24.2,18.5
295719,2nd_category_group,Unknown,Non-western,Female,2018,0.4,28.0,22.9
295720,2nd_category_group,Unknown,Non-western,Female,2019,0.4,28.6,21.9
311574,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2011,53.8,36.7,31.6
311575,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2012,53.0,36.5,31.1
311576,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2013,52.6,38.9,33.5
311577,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2014,52.2,38.7,33.2
311578,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2015,51.8,37.4,30.8
311579,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2016,51.9,41.7,33.3
311580,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2017,52.2,49.6,39.3
311581,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2018,52.1,47.3,37.5
311582,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2019,51.7,50.3,39.3
311583,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Male,2020,51.3,46.7,37.4
311588,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2011,21.9,26.4,23.3
311589,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2012,21.5,27.5,23.0
311590,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2013,21.4,28.1,24.9
311591,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2014,21.4,27.7,24.6
311592,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2015,21.3,26.9,22.0
311593,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2016,21.5,29.9,24.4
311594,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2017,22.0,37.1,31.2
311595,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2018,22.0,35.6,29.0
311596,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2019,21.8,38.6,31.1
311597,3rd_category_group,"Agriculture, forestry and fishing",Netherlands,Female,2020,21.5,35.1,29.0
311616,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2011,1.3,33.1,25.7
311617,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2012,1.3,29.2,24.6
311618,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2013,1.3,34.7,25.9
311619,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2014,1.3,31.4,26.4
311620,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2015,1.4,31.1,27.0
311621,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2016,1.5,34.6,27.7
311622,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2017,1.5,36.5,30.3
311623,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2018,1.7,36.3,30.6
311624,3rd_category_group,"Agriculture, forestry and fishing",Western,Male,2019,2.0,39.6,32.2
311630,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2011,0.9,21.7,18.9
311631,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2012,0.9,22.1,20.0
311632,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2013,0.9,23.3,20.9
311633,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2014,0.9,24.1,21.4
311634,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2015,0.9,23.0,21.0
311635,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2016,1.0,24.1,21.9
311636,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2017,1.0,27.0,23.8
311637,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2018,1.1,27.5,25.0
311638,3rd_category_group,"Agriculture, forestry and fishing",Western,Female,2019,1.3,28.4,26.1
311658,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2011,1.1,31.8,30.1
311659,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2012,1.2,31.3,30.3
311660,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2013,1.2,30.8,29.8
311661,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2014,1.2,30.3,30.2
311662,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2015,1.2,31.4,31.1
311663,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2016,1.2,33.2,32.4
311664,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2017,1.2,34.1,33.2
311665,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2018,1.3,35.4,34.1
311666,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Male,2019,1.4,36.6,34.9
311672,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2011,0.1,25.8,21.9
311673,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2012,0.1,22.8,21.0
311674,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2013,0.1,20.7,19.3
311675,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2014,0.1,17.6,20.1
311676,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2015,0.1,21.5,20.1
311677,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2016,0.1,23.1,20.6
311678,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2017,0.1,27.3,25.0
311679,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2018,0.2,26.7,23.8
311680,3rd_category_group,"Agriculture, forestry and fishing",Non-western,Female,2019,0.2,29.5,27.5
314766,3rd_category_group,Manufacturing,Netherlands,Male,2011,20.1,37.4,33.2
314767,3rd_category_group,Manufacturing,Netherlands,Male,2012,20.4,36.7,31.9
314768,3rd_category_group,Manufacturing,Netherlands,Male,2013,20.6,36.1,31.2
314769,3rd_category_group,Manufacturing,Netherlands,Male,2014,20.9,39.0,33.6
314770,3rd_category_group,Manufacturing,Netherlands,Male,2015,21.5,41.3,35.9
314771,3rd_category_group,Manufacturing,Netherlands,Male,2016,21.8,44.2,38.3
314772,3rd_category_group,Manufacturing,Netherlands,Male,2017,22.1,45.1,39.2
314773,3rd_category_group,Manufacturing,Netherlands,Male,2018,22.6,47.3,41.1
314774,3rd_category_group,Manufacturing,Netherlands,Male,2019,23.2,48.6,42.3
314775,3rd_category_group,Manufacturing,Netherlands,Male,2020,23.1,48.4,41.7
314780,3rd_category_group,Manufacturing,Netherlands,Female,2011,6.1,21.7,16.9
314781,3rd_category_group,Manufacturing,Netherlands,Female,2012,6.1,21.5,16.3
314782,3rd_category_group,Manufacturing,Netherlands,Female,2013,6.0,20.6,15.6
314783,3rd_category_group,Manufacturing,Netherlands,Female,2014,6.2,21.7,16.4
314784,3rd_category_group,Manufacturing,Netherlands,Female,2015,6.2,23.2,17.3
314785,3rd_category_group,Manufacturing,Netherlands,Female,2016,6.2,24.8,18.5
314786,3rd_category_group,Manufacturing,Netherlands,Female,2017,6.2,25.0,18.4
314787,3rd_category_group,Manufacturing,Netherlands,Female,2018,6.2,26.2,19.4
314788,3rd_category_group,Manufacturing,Netherlands,Female,2019,6.1,27.2,20.7
314789,3rd_category_group,Manufacturing,Netherlands,Female,2020,5.9,28.8,21.3
314808,3rd_category_group,Manufacturing,Western,Male,2011,2.0,33.7,29.5
314809,3rd_category_group,Manufacturing,Western,Male,2012,2.1,34.2,28.9
314810,3rd_category_group,Manufacturing,Western,Male,2013,2.1,32.8,28.6
314811,3rd_category_group,Manufacturing,Western,Male,2014,2.2,35.1,31.0
314812,3rd_category_group,Manufacturing,Western,Male,2015,2.3,37.0,32.8
314813,3rd_category_group,Manufacturing,Western,Male,2016,2.3,39.3,35.4
314814,3rd_category_group,Manufacturing,Western,Male,2017,2.5,39.1,35.6
314815,3rd_category_group,Manufacturing,Western,Male,2018,2.6,41.7,37.9
314816,3rd_category_group,Manufacturing,Western,Male,2019,2.8,43.7,40.4
314817,3rd_category_group,Manufacturing,Western,Male,2020,2.9,42.2,37.5
314822,3rd_category_group,Manufacturing,Western,Female,2011,0.7,20.2,15.3
314823,3rd_category_group,Manufacturing,Western,Female,2012,0.7,19.7,14.4
314824,3rd_category_group,Manufacturing,Western,Female,2013,0.7,17.8,11.7
314825,3rd_category_group,Manufacturing,Western,Female,2014,0.7,18.9,12.4
314826,3rd_category_group,Manufacturing,Western,Female,2015,0.8,19.3,13.3
314827,3rd_category_group,Manufacturing,Western,Female,2016,0.8,20.6,14.6
314828,3rd_category_group,Manufacturing,Western,Female,2017,0.8,20.2,13.9
314829,3rd_category_group,Manufacturing,Western,Female,2018,0.8,21.6,15.1
314830,3rd_category_group,Manufacturing,Western,Female,2019,0.8,22.1,16.2
314850,3rd_category_group,Manufacturing,Non-western,Male,2011,1.5,33.1,28.1
314851,3rd_category_group,Manufacturing,Non-western,Male,2012,1.5,33.5,28.0
314852,3rd_category_group,Manufacturing,Non-western,Male,2013,1.5,32.9,26.7
314853,3rd_category_group,Manufacturing,Non-western,Male,2014,1.7,34.5,29.0
314854,3rd_category_group,Manufacturing,Non-western,Male,2015,1.8,35.8,30.5
314855,3rd_category_group,Manufacturing,Non-western,Male,2016,1.9,38.6,32.0
314856,3rd_category_group,Manufacturing,Non-western,Male,2017,2.0,38.5,33.5
314857,3rd_category_group,Manufacturing,Non-western,Male,2018,2.2,41.2,36.0
314858,3rd_category_group,Manufacturing,Non-western,Male,2019,2.6,42.2,36.6
314859,3rd_category_group,Manufacturing,Non-western,Male,2020,2.7,43.1,37.0
314864,3rd_category_group,Manufacturing,Non-western,Female,2011,0.3,17.5,14.7
314865,3rd_category_group,Manufacturing,Non-western,Female,2012,0.4,17.2,13.8
314866,3rd_category_group,Manufacturing,Non-western,Female,2013,0.4,15.4,11.7
314867,3rd_category_group,Manufacturing,Non-western,Female,2014,0.4,18.1,13.6
314868,3rd_category_group,Manufacturing,Non-western,Female,2015,0.4,18.8,13.4
314869,3rd_category_group,Manufacturing,Non-western,Female,2016,0.4,19.5,13.9
314870,3rd_category_group,Manufacturing,Non-western,Female,2017,0.5,20.2,13.5
314871,3rd_category_group,Manufacturing,Non-western,Female,2018,0.5,21.8,15.3
314872,3rd_category_group,Manufacturing,Non-western,Female,2019,0.5,22.9,16.5
316362,3rd_category_group,Energy supply,Netherlands,Male,2011,0.2,99.9,63.1
316363,3rd_category_group,Energy supply,Netherlands,Male,2012,0.2,85.0,59.5
316364,3rd_category_group,Energy supply,Netherlands,Male,2013,0.2,86.6,65.2
316365,3rd_category_group,Energy supply,Netherlands,Male,2014,0.2,81.7,69.7
316366,3rd_category_group,Energy supply,Netherlands,Male,2015,0.3,86.6,64.1
316367,3rd_category_group,Energy supply,Netherlands,Male,2016,0.1,77.0,42.6
316369,3rd_category_group,Energy supply,Netherlands,Male,2018,0.2,69.1,48.0
316370,3rd_category_group,Energy supply,Netherlands,Male,2019,0.2,98.8,66.4
316380,3rd_category_group,Energy supply,Netherlands,Female,2015,0.1,36.9,22.9
317958,3rd_category_group,Water supply and waste management,Netherlands,Male,2011,0.2,52.9,40.9
317959,3rd_category_group,Water supply and waste management,Netherlands,Male,2012,0.3,48.2,38.1
317960,3rd_category_group,Water supply and waste management,Netherlands,Male,2013,0.3,47.1,36.4
317961,3rd_category_group,Water supply and waste management,Netherlands,Male,2014,0.3,51.2,36.8
317962,3rd_category_group,Water supply and waste management,Netherlands,Male,2015,0.4,47.3,39.0
317963,3rd_category_group,Water supply and waste management,Netherlands,Male,2016,0.4,46.1,39.2
317964,3rd_category_group,Water supply and waste management,Netherlands,Male,2017,0.4,46.9,39.4
317965,3rd_category_group,Water supply and waste management,Netherlands,Male,2018,0.4,51.6,41.4
317966,3rd_category_group,Water supply and waste management,Netherlands,Male,2019,0.3,46.8,40.7
318047,3rd_category_group,Water supply and waste management,Non-western,Male,2016,0.1,90.1,36.4
318048,3rd_category_group,Water supply and waste management,Non-western,Male,2017,0.1,39.5,38.4
318049,3rd_category_group,Water supply and waste management,Non-western,Male,2018,0.2,41.6,39.5
318050,3rd_category_group,Water supply and waste management,Non-western,Male,2019,0.2,39.4,38.7
319554,3rd_category_group,Construction,Netherlands,Male,2011,84.9,37.9,36.1
319555,3rd_category_group,Construction,Netherlands,Male,2012,85.4,34.6,32.7
319556,3rd_category_group,Construction,Netherlands,Male,2013,85.8,34.8,32.9
319557,3rd_category_group,Construction,Netherlands,Male,2014,88.7,36.9,34.8
319558,3rd_category_group,Construction,Netherlands,Male,2015,92.5,38.8,36.4
319559,3rd_category_group,Construction,Netherlands,Male,2016,94.9,40.6,38.0
319560,3rd_category_group,Construction,Netherlands,Male,2017,96.7,42.8,39.7
319561,3rd_category_group,Construction,Netherlands,Male,2018,100.7,46.2,42.6
319562,3rd_category_group,Construction,Netherlands,Male,2019,104.8,47.4,43.5
319563,3rd_category_group,Construction,Netherlands,Male,2020,107.0,48.1,43.7
319568,3rd_category_group,Construction,Netherlands,Female,2011,5.0,24.3,20.8
319569,3rd_category_group,Construction,Netherlands,Female,2012,4.8,21.7,18.3
319570,3rd_category_group,Construction,Netherlands,Female,2013,4.7,22.0,18.5
319571,3rd_category_group,Construction,Netherlands,Female,2014,4.8,23.7,19.7
319572,3rd_category_group,Construction,Netherlands,Female,2015,4.8,25.5,20.7
319573,3rd_category_group,Construction,Netherlands,Female,2016,4.6,26.7,21.9
319574,3rd_category_group,Construction,Netherlands,Female,2017,4.7,28.4,23.8
319575,3rd_category_group,Construction,Netherlands,Female,2018,4.8,31.0,25.7
319576,3rd_category_group,Construction,Netherlands,Female,2019,4.8,32.3,26.8
319577,3rd_category_group,Construction,Netherlands,Female,2020,5.0,34.2,27.9
319596,3rd_category_group,Construction,Western,Male,2011,11.3,28.5,25.5
319597,3rd_category_group,Construction,Western,Male,2012,11.9,25.7,22.8
319598,3rd_category_group,Construction,Western,Male,2013,12.1,26.2,23.1
319599,3rd_category_group,Construction,Western,Male,2014,12.6,28.2,25.1
319600,3rd_category_group,Construction,Western,Male,2015,13.8,29.7,26.7
319601,3rd_category_group,Construction,Western,Male,2016,14.9,31.2,28.4
319602,3rd_category_group,Construction,Western,Male,2017,16.4,33.7,30.8
319603,3rd_category_group,Construction,Western,Male,2018,19.3,36.5,33.4
