id,self_employment_type,branch,position_in_household,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
275078,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2013,4.1,30.6,24.3
275079,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2014,4.1,30.9,25.4
275080,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2015,4.1,32.9,26.7
275081,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2016,4.1,35.3,29.2
275082,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2017,4.1,35.8,29.2
275083,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2018,4.3,39.6,31.4
275084,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2019,4.2,39.9,33.0
275085,2nd_category_group,Accommodation and food serving,Main earner with partner,Male,2020,3.6,32.8,24.5
275090,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2011,1.7,28.5,23.4
275091,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2012,1.7,28.0,23.1
275092,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2013,1.7,26.4,21.7
275093,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2014,1.7,29.4,24.4
275094,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2015,1.7,29.3,23.6
275095,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2016,1.7,31.1,25.8
275096,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2017,1.7,33.0,26.4
275097,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2018,1.8,35.3,28.5
275098,2nd_category_group,Accommodation and food serving,Main earner with partner,Female,2019,1.7,37.7,28.2
275118,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2011,2.2,14.6,13.7
275119,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2012,2.3,14.7,13.3
275120,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2013,2.4,13.9,12.9
275121,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2014,2.3,15.4,13.6
275122,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2015,2.4,15.7,13.8
275123,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2016,2.5,16.7,14.6
275124,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2017,2.6,17.5,15.7
275125,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2018,2.6,19.5,17.5
275126,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2019,2.7,20.1,17.2
275127,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Male,2020,3.4,17.2,15.3
275132,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2011,4.2,13.9,12.2
275133,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2012,4.4,13.6,11.6
275134,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2013,4.5,13.6,11.6
275135,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2014,4.5,14.1,12.0
275136,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2015,4.7,14.8,12.4
275137,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2016,4.6,15.8,12.9
275138,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2017,4.8,15.9,13.5
275139,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2018,4.9,17.3,14.3
275140,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2019,4.9,17.9,14.5
275141,2nd_category_group,Accommodation and food serving,Partner of main earnerr,Female,2020,5.2,15.0,12.8
275202,2nd_category_group,Accommodation and food serving,Child of age,Male,2011,0.4,20.6,17.5
275203,2nd_category_group,Accommodation and food serving,Child of age,Male,2012,0.5,19.4,16.6
275204,2nd_category_group,Accommodation and food serving,Child of age,Male,2013,0.5,17.1,14.7
275205,2nd_category_group,Accommodation and food serving,Child of age,Male,2014,0.5,18.0,15.0
275206,2nd_category_group,Accommodation and food serving,Child of age,Male,2015,0.5,19.8,16.1
275207,2nd_category_group,Accommodation and food serving,Child of age,Male,2016,0.6,20.4,17.2
275208,2nd_category_group,Accommodation and food serving,Child of age,Male,2017,0.6,21.8,18.2
275209,2nd_category_group,Accommodation and food serving,Child of age,Male,2018,0.6,24.3,19.4
275210,2nd_category_group,Accommodation and food serving,Child of age,Male,2019,0.7,22.8,19.3
275216,2nd_category_group,Accommodation and food serving,Child of age,Female,2011,0.1,18.6,15.9
275217,2nd_category_group,Accommodation and food serving,Child of age,Female,2012,0.1,17.4,16.8
275218,2nd_category_group,Accommodation and food serving,Child of age,Female,2013,0.1,18.2,15.3
275219,2nd_category_group,Accommodation and food serving,Child of age,Female,2014,0.1,17.5,13.1
275220,2nd_category_group,Accommodation and food serving,Child of age,Female,2015,0.1,16.7,14.1
275221,2nd_category_group,Accommodation and food serving,Child of age,Female,2016,0.2,15.0,13.3
275222,2nd_category_group,Accommodation and food serving,Child of age,Female,2017,0.2,17.4,15.7
275223,2nd_category_group,Accommodation and food serving,Child of age,Female,2018,0.2,19.4,15.8
275224,2nd_category_group,Accommodation and food serving,Child of age,Female,2019,0.2,18.0,16.5
275244,2nd_category_group,Accommodation and food serving,Other member,Male,2011,0.2,14.5,12.5
275245,2nd_category_group,Accommodation and food serving,Other member,Male,2012,0.2,13.6,11.8
275246,2nd_category_group,Accommodation and food serving,Other member,Male,2013,0.2,14.3,13.3
275247,2nd_category_group,Accommodation and food serving,Other member,Male,2014,0.2,14.5,13.9
275248,2nd_category_group,Accommodation and food serving,Other member,Male,2015,0.2,15.8,14.2
275249,2nd_category_group,Accommodation and food serving,Other member,Male,2016,0.2,16.8,14.6
275250,2nd_category_group,Accommodation and food serving,Other member,Male,2017,0.2,18.4,15.2
275251,2nd_category_group,Accommodation and food serving,Other member,Male,2018,0.2,18.4,15.3
275252,2nd_category_group,Accommodation and food serving,Other member,Male,2019,0.2,18.6,16.2
275258,2nd_category_group,Accommodation and food serving,Other member,Female,2011,0.1,12.8,11.4
275259,2nd_category_group,Accommodation and food serving,Other member,Female,2012,0.2,12.8,10.3
275260,2nd_category_group,Accommodation and food serving,Other member,Female,2013,0.1,10.6,9.4
275261,2nd_category_group,Accommodation and food serving,Other member,Female,2014,0.1,12.1,11.1
275262,2nd_category_group,Accommodation and food serving,Other member,Female,2015,0.1,12.8,11.9
275263,2nd_category_group,Accommodation and food serving,Other member,Female,2016,0.1,14.4,12.2
275264,2nd_category_group,Accommodation and food serving,Other member,Female,2017,0.1,14.4,11.7
275265,2nd_category_group,Accommodation and food serving,Other member,Female,2018,0.2,17.0,13.6
275266,2nd_category_group,Accommodation and food serving,Other member,Female,2019,0.2,18.2,14.4
276588,2nd_category_group,Information and communication,Main earner,Male,2011,16.4,57.6,51.6
276589,2nd_category_group,Information and communication,Main earner,Male,2012,17.4,59.6,52.6
276590,2nd_category_group,Information and communication,Main earner,Male,2013,18.1,58.3,52.0
276591,2nd_category_group,Information and communication,Main earner,Male,2014,18.9,60.5,54.2
276592,2nd_category_group,Information and communication,Main earner,Male,2015,20.4,63.0,56.6
276593,2nd_category_group,Information and communication,Main earner,Male,2016,21.4,66.2,60.1
276594,2nd_category_group,Information and communication,Main earner,Male,2017,22.1,68.0,61.2
276595,2nd_category_group,Information and communication,Main earner,Male,2018,23.6,70.9,64.9
276596,2nd_category_group,Information and communication,Main earner,Male,2019,25.3,73.8,67.9
276597,2nd_category_group,Information and communication,Main earner,Male,2020,24.8,75.9,66.8
276602,2nd_category_group,Information and communication,Main earner,Female,2011,1.8,40.7,33.6
276603,2nd_category_group,Information and communication,Main earner,Female,2012,1.8,41.4,33.7
276604,2nd_category_group,Information and communication,Main earner,Female,2013,1.9,38.8,31.2
276605,2nd_category_group,Information and communication,Main earner,Female,2014,2.1,40.7,30.6
276606,2nd_category_group,Information and communication,Main earner,Female,2015,2.2,42.2,33.0
276607,2nd_category_group,Information and communication,Main earner,Female,2016,2.4,43.4,34.2
276608,2nd_category_group,Information and communication,Main earner,Female,2017,2.4,44.3,33.9
276609,2nd_category_group,Information and communication,Main earner,Female,2018,2.6,46.2,36.4
276610,2nd_category_group,Information and communication,Main earner,Female,2019,2.8,49.4,39.6
276611,2nd_category_group,Information and communication,Main earner,Female,2020,2.7,53.2,41.4
276630,2nd_category_group,Information and communication,Main earner without partner,Male,2011,5.7,39.9,30.7
276631,2nd_category_group,Information and communication,Main earner without partner,Male,2012,6.1,41.9,31.5
276632,2nd_category_group,Information and communication,Main earner without partner,Male,2013,6.3,40.3,29.4
276633,2nd_category_group,Information and communication,Main earner without partner,Male,2014,6.5,42.2,31.4
276634,2nd_category_group,Information and communication,Main earner without partner,Male,2015,7.0,44.5,33.2
276635,2nd_category_group,Information and communication,Main earner without partner,Male,2016,7.3,47.4,35.9
276636,2nd_category_group,Information and communication,Main earner without partner,Male,2017,7.6,48.3,36.7
276637,2nd_category_group,Information and communication,Main earner without partner,Male,2018,7.9,51.5,39.9
276638,2nd_category_group,Information and communication,Main earner without partner,Male,2019,8.2,54.2,43.3
276639,2nd_category_group,Information and communication,Main earner without partner,Male,2020,8.1,56.7,43.7
276644,2nd_category_group,Information and communication,Main earner without partner,Female,2011,1.0,32.6,25.9
276645,2nd_category_group,Information and communication,Main earner without partner,Female,2012,1.1,32.4,25.7
276646,2nd_category_group,Information and communication,Main earner without partner,Female,2013,1.1,31.3,23.0
276647,2nd_category_group,Information and communication,Main earner without partner,Female,2014,1.2,33.7,23.9
276648,2nd_category_group,Information and communication,Main earner without partner,Female,2015,1.3,33.5,25.5
276649,2nd_category_group,Information and communication,Main earner without partner,Female,2016,1.3,34.4,25.9
276650,2nd_category_group,Information and communication,Main earner without partner,Female,2017,1.4,34.7,25.6
276651,2nd_category_group,Information and communication,Main earner without partner,Female,2018,1.5,36.0,26.8
276652,2nd_category_group,Information and communication,Main earner without partner,Female,2019,1.6,39.2,29.2
276672,2nd_category_group,Information and communication,Main earner with partner,Male,2011,10.7,67.1,61.4
276673,2nd_category_group,Information and communication,Main earner with partner,Male,2012,11.2,69.3,63.1
276674,2nd_category_group,Information and communication,Main earner with partner,Male,2013,11.8,67.9,62.6
276675,2nd_category_group,Information and communication,Main earner with partner,Male,2014,12.4,70.1,64.0
276676,2nd_category_group,Information and communication,Main earner with partner,Male,2015,13.4,72.5,67.1
276677,2nd_category_group,Information and communication,Main earner with partner,Male,2016,14.1,75.9,70.5
276678,2nd_category_group,Information and communication,Main earner with partner,Male,2017,14.5,78.3,72.7
276679,2nd_category_group,Information and communication,Main earner with partner,Male,2018,15.6,80.8,75.8
276680,2nd_category_group,Information and communication,Main earner with partner,Male,2019,17.0,83.3,78.0
276681,2nd_category_group,Information and communication,Main earner with partner,Male,2020,16.8,85.1,77.0
276686,2nd_category_group,Information and communication,Main earner with partner,Female,2011,0.8,51.1,43.9
276687,2nd_category_group,Information and communication,Main earner with partner,Female,2012,0.8,53.6,46.2
276688,2nd_category_group,Information and communication,Main earner with partner,Female,2013,0.8,48.6,41.8
276689,2nd_category_group,Information and communication,Main earner with partner,Female,2014,0.9,50.0,41.7
276690,2nd_category_group,Information and communication,Main earner with partner,Female,2015,1.0,53.5,44.8
276691,2nd_category_group,Information and communication,Main earner with partner,Female,2016,1.0,55.2,47.5
276692,2nd_category_group,Information and communication,Main earner with partner,Female,2017,1.1,56.6,46.3
276693,2nd_category_group,Information and communication,Main earner with partner,Female,2018,1.2,58.9,50.2
276694,2nd_category_group,Information and communication,Main earner with partner,Female,2019,1.2,62.2,53.1
276714,2nd_category_group,Information and communication,Partner of main earnerr,Male,2011,4.3,20.2,16.6
276715,2nd_category_group,Information and communication,Partner of main earnerr,Male,2012,4.7,20.9,17.0
276716,2nd_category_group,Information and communication,Partner of main earnerr,Male,2013,5.1,20.4,16.3
276717,2nd_category_group,Information and communication,Partner of main earnerr,Male,2014,5.4,21.2,16.9
276718,2nd_category_group,Information and communication,Partner of main earnerr,Male,2015,5.6,21.7,17.0
276719,2nd_category_group,Information and communication,Partner of main earnerr,Male,2016,5.7,22.9,18.4
276720,2nd_category_group,Information and communication,Partner of main earnerr,Male,2017,5.8,24.0,19.5
276721,2nd_category_group,Information and communication,Partner of main earnerr,Male,2018,6.1,25.7,20.9
276722,2nd_category_group,Information and communication,Partner of main earnerr,Male,2019,6.2,27.6,22.6
276723,2nd_category_group,Information and communication,Partner of main earnerr,Male,2020,6.9,28.4,22.8
276728,2nd_category_group,Information and communication,Partner of main earnerr,Female,2011,2.6,20.2,15.5
276729,2nd_category_group,Information and communication,Partner of main earnerr,Female,2012,2.7,20.8,16.1
276730,2nd_category_group,Information and communication,Partner of main earnerr,Female,2013,2.8,20.2,15.3
276731,2nd_category_group,Information and communication,Partner of main earnerr,Female,2014,2.8,20.5,15.1
276732,2nd_category_group,Information and communication,Partner of main earnerr,Female,2015,2.9,21.2,15.9
276733,2nd_category_group,Information and communication,Partner of main earnerr,Female,2016,3.0,23.1,17.4
276734,2nd_category_group,Information and communication,Partner of main earnerr,Female,2017,3.0,24.1,18.8
